tconst;titleType;primaryTitle;originalTitle;isAdult;startYear;endYear;runtimeMinutes;genres;averageRating;numVotes
tt0763325;short;A Star Close to Home;A Star Close to Home;0;2005;\N;13;Musical,Short;7.4;5
tt0764179;tvEpisode;Episode dated 16 January 2006;Episode dated 16 January 2006;0;2006;\N;60;Comedy,Drama,Musical;7.1;7
tt0764235;movie;Dyuymovochka;Dyuymovochka;0;2007;\N;\N;Family,Fantasy,Musical;6.0;7
tt0765507;video;The First Christmas;The First Christmas;0;2005;\N;60;Musical;9.6;8
tt0765512;video;De kameleon ontvoerd;De kameleon ontvoerd;0;2004;\N;91;Comedy,Family,Musical;7.9;9
tt0765824;tvMovie;Kunt U mij de weg naar Hamelen vertellen, meneer?;Kunt U mij de weg naar Hamelen vertellen, meneer?;0;2004;\N;120;Musical;2.1;7
tt0765972;tvEpisode;Episode #1.1;Episode #1.1;0;2006;\N;\N;Musical;6.8;80
tt0766233;short;A Boy and a Girl;A Boy and a Girl;0;2003;\N;29;Musical,Short;8.2;88
tt0768120;movie;Memories of Matsuko;Kiraware Matsuko no isshÃ´;0;2006;\N;130;Comedy,Drama,Musical;5.8;5
tt0768135;tvMovie;RBD: El fenÃ³meno;RBD: El fenÃ³meno;0;2005;\N;120;Documentary,Musical;8.8;5
tt0768798;tvMovie;HemvÃ¤rnets glada dagar;HemvÃ¤rnets glada dagar;0;2006;\N;140;Comedy,Musical;7.0;24
tt0768799;tvMovie;Hon jazzade en sommar;Hon jazzade en sommar;0;2003;\N;\N;Comedy,Musical;8.0;23
tt0768834;tvMovie;Mozart Werke Ges.m.b.H.;Mozart Werke Ges.m.b.H.;0;2006;\N;90;Musical;6.0;618
tt0769769;tvMovie;Pinocchio;Pinocchio;0;2006;\N;90;Musical;7.6;5
tt0771287;short;The Piano Lesson;The Piano Lesson;0;2006;\N;5;Musical,Short;6.3;6
tt0772112;tvMovie;The Dark Tales;Liu jai san ji;0;2001;\N;150;Drama,Fantasy,Musical;6.8;17
tt0772128;video;Shakira: Live and Off the Record;Shakira: Live and Off the Record;0;2004;\N;148;Music,Musical;7.8;24
tt0773306;movie;Rome & Jewel;Rome & Jewel;0;2008;\N;91;Drama,Musical;3.5;26
tt0773737;tvEpisode;Daisy Plays an Instrument/The Ball of Yarn;Daisy Plays an Instrument/The Ball of Yarn;0;2001;\N;24;Animation,Family,Musical;7.6;19
tt0775079;short;Earth and Moon in Love;Earth and Moon in Love;0;2004;\N;21;Musical,Short;7.5;17
tt0775938;tvEpisode;The Perfect Couple;The Perfect Couple;0;2006;\N;\N;Comedy,Drama,Musical;7.6;54
tt0775939;tvEpisode;Welcome to the Rousseau;Welcome to the Rousseau;0;2006;\N;\N;Comedy,Drama,Musical;5.8;9
tt0778807;movie;Poeta del GuarÃ¡n;Poeta del GuarÃ¡n;0;2006;\N;92;Documentary,Musical;6.1;552
tt0779968;tvMovie;AmÃ¡lia;AmÃ¡lia;0;2005;\N;180;Musical;7.5;17
tt0780070;short;Locura musical;Locura musical;0;2006;\N;10;Musical,Short;8.0;29
tt0780076;movie;Maxx;Maxx;0;2005;\N;110;Comedy,Musical;6.6;12
tt0780090;tvMovie;My Fair Lady: Minha Linda Senhora;My Fair Lady: Minha Linda Senhora;0;2004;\N;\N;Musical;8.0;5
tt0780122;tvMovie;RBD: QuÃ© hay detrÃ¡s;RBD: QuÃ© hay detrÃ¡s;0;2005;\N;150;Documentary,Music,Musical;7.3;10
tt0780380;tvEpisode;Pilot;Pilot;0;2003;\N;28;Comedy,Fantasy,Musical;8.0;5
tt0780460;short;3mÂ²;3mÂ²;0;2005;\N;5;Musical,Short;8.3;7
tt0780480;tvMovie;Benise: Nights of Fire;Benise: Nights of Fire;0;2005;\N;60;Musical;7.7;65
tt0780496;tvSpecial;Country Fried Christmas;Country Fried Christmas;0;2005;\N;50;Comedy,Music,Musical;5.9;12
tt0780587;movie;Scandalous;Â¿Por quÃ© se frotan las patitas?;0;2006;\N;105;Comedy,Musical;8.2;6
tt0782109;tvEpisode;Il verdetto;Il verdetto;0;2005;\N;\N;Musical,Romance;6.0;9
tt0784977;movie;Colma: The Musical;Colma: The Musical;0;2006;\N;100;Comedy,Drama,Musical;5.7;6
tt0785069;movie;Umar;Umar;0;2006;\N;135;Crime,Drama,Musical;3.9;7
tt0785099;tvEpisode;Doesn't Anyone Want to Ask Me About My Dress?;Doesn't Anyone Want to Ask Me About My Dress?;0;2006;\N;\N;Comedy,Drama,Musical;7.4;17
tt0785100;tvEpisode;Modern Solutions to Modern Problems;Modern Solutions to Modern Problems;0;2006;\N;\N;Comedy,Drama,Musical;5.5;8
tt0785101;tvEpisode;That's How You Wave a Towel;That's How You Wave a Towel;0;2006;\N;\N;Comedy,Drama,Musical;4.9;25
tt0789789;movie;Starslyderz;Starslyderz;0;2005;\N;88;Action,Comedy,Musical;7.0;5938
tt0790688;video;Jesus Christ: The Musical;Jesus Christ: The Musical;0;2005;\N;1;Comedy,Musical,Short;6.7;10
tt0791604;tvMovie;Â¡QuÃ© padre!;Â¡QuÃ© padre!;0;2002;\N;120;Comedy,Musical;7.9;7
tt0793400;tvMovie;Arre Potter Qu'Ã© Demais;Arre Potter Qu'Ã© Demais;0;2005;\N;120;Comedy,Musical;7.1;19
tt0794333;movie;Rock & Cat;Rock & Cat;0;2006;\N;90;Documentary,Musical;5.9;7
tt0795421;movie;Mamma Mia!;Mamma Mia!;0;2008;\N;108;Comedy,Musical,Romance;5.7;44
tt0795422;tvMovie;Manchester Passion;Manchester Passion;0;2006;\N;60;Drama,Music,Musical;9.7;9
tt0795430;video;Money Mammals: Saving Money Is Fun;Money Mammals: Saving Money Is Fun;0;2006;\N;\N;Musical,Short;7.7;68
tt0795449;video;Reach Out;Reach Out;0;2006;\N;53;Musical;8.5;26
tt0796351;movie;Rainbow Raani;Rainbow Raani;0;2006;\N;\N;Comedy,Musical;6.2;13
tt0796823;short;The Intervention of Brad;The Intervention of Brad;0;2006;\N;5;Comedy,Horror,Musical;5.2;107
tt0796909;tvShort;Albeida;Albeida;0;2000;\N;17;Documentary,Musical,Short;7.5;66
tt0796949;movie;Divina Lluz;Divina Lluz;0;2004;\N;58;Musical;8.9;8
tt0796950;movie;El Benny;El Benny;0;2006;\N;132;Drama,Musical;7.1;9
tt0797241;tvMiniSeries;DÃ­a internacional de la danza;DÃ­a internacional de la danza;0;2005;\N;90;Documentary,Musical;6.3;789
tt0797800;tvMovie;Brian Asawa;Brian Asawa;0;2005;\N;100;Documentary,Musical;7.0;12
tt0800951;tvMovie;Aikuisten oikeesti;Aikuisten oikeesti;0;2005;\N;91;Comedy,Musical;8.2;6
tt0801394;tvEpisode;Episode #1.1;Episode #1.1;0;2006;\N;60;Comedy,Drama,Musical;8.0;5
tt0802951;short;Black Rose;Black Rose;0;2004;\N;\N;Musical,Short;7.5;10162
tt0803105;video;Workout Party... Let's Dance!;Workout Party... Let's Dance!;0;2004;\N;29;Music,Musical,Short;8.8;8
tt0803187;tvEpisode;Â¡Que viene el loco!;Â¡Que viene el loco!;0;2005;\N;\N;Comedy,Drama,Musical;7.2;5
tt0803892;video;Wilhelm Reich in Hell;Wilhelm Reich in Hell;0;2005;\N;99;Musical;7.4;5
tt0805600;movie;Rojo: La PelÃ­cula;Rojo: La PelÃ­cula;0;2006;\N;104;Comedy,Drama,Musical;8.4;26
tt0805775;tvEpisode;American Songbook - Passion;American Songbook - Passion;0;2005;\N;117;Music,Musical;8.0;18
tt0806024;short;Be Mine;Be Mine;0;2005;\N;\N;Musical,Short;7.0;5
tt0806061;video;Elisabeth;Elisabeth;0;2005;\N;140;Biography,Drama,Musical;6.5;22
tt0806067;short;Every Little Star;Every Little Star;0;2004;\N;11;Comedy,Musical,Short;7.8;6
tt0806149;short;Peace TV;Peace TV;0;2004;\N;5;Musical,Short;5.6;5
tt0806281;tvShort;Ensamble de metales;Ensamble de metales;0;2005;\N;20;Documentary,Musical,Short;7.8;8
tt0806285;tvMovie;Especial Taller coreogrÃ¡fico;Especial Taller coreogrÃ¡fico;0;2004;\N;102;Documentary,Musical;6.1;18
tt0806289;tvMovie;Eugenia LeÃ³n;Eugenia LeÃ³n;0;2005;\N;86;Documentary,Musical;7.0;10
tt0806957;movie;CrespiÃ , the film not the village;CrespiÃ ;0;2003;\N;84;Comedy,Musical;7.0;2562
tt0806969;video;Electronic Performers;Electronic Performers;0;2004;\N;35;Documentary,Musical,Short;8.4;5
tt0807846;short;Love, Mom;Love, Mom;0;2004;\N;10;Musical,Short;5.5;11
tt0808176;video;Boosh Music;Boosh Music;0;2005;\N;\N;Comedy,Fantasy,Musical;6.2;24
tt0808182;movie;Gone for a Dance;J'aurais voulu Ãªtre un danseur;0;2007;\N;103;Musical;7.8;15
tt0808492;short;Sweet as Candy;Sweet as Candy;0;2003;\N;10;Musical,Short;7.8;1895
tt0808514;movie;Truth Be Told;Truth Be Told;0;2002;\N;124;Comedy,Drama,Musical;4.8;13
tt0808895;movie;Madhuchandralekha;Madhuchandralekha;0;2006;\N;\N;Comedy,Drama,Musical;7.2;12
tt0809508;tvMovie;La Cubana 25 anys;La Cubana 25 anys;0;2006;\N;\N;Comedy,Musical;6.8;5
tt0809918;movie;Check It Out, Yo!;Chekeraccho!!;0;2006;\N;117;Drama,Musical;9.0;274
tt0810464;video;The Night of Taneyamagahara;Taneyamagahara no yoru;0;2006;\N;27;Animation,Drama,Musical;6.7;17
tt0810467;short;The Trip;The Trip;0;2001;\N;4;Musical,Short;8.8;5
tt0810469;movie;Vaanathaipola;Vaanathaipola;0;2000;\N;150;Drama,Musical,Romance;6.8;12
tt0811785;movie;Noo Hin: The Movie;Noo Hin: The Movie;0;2006;\N;102;Comedy,Musical;5.9;238
tt0813739;tvEpisode;A Lincoln Center Special: '30 Years of Live from Lincoln Center';A Lincoln Center Special: '30 Years of Live from Lincoln Center';0;2006;\N;\N;Music,Musical;4.6;8
tt0814221;movie;Perpetual Movements: A Cine Tribute to Carlos Paredes;Movimentos PerpÃ©tuos: Cine-Tributo a Carlos Paredes;0;2006;\N;68;Documentary,Musical;7.5;15
tt0814389;short;The Sailboats of the Luxembourg;Les voiliers du Luxembourg;0;2005;\N;23;Musical,Romance,Short;7.7;84
tt0814417;tvEpisode;Arriba el telÃ³n;Arriba el telÃ³n;0;2002;\N;\N;Comedy,Drama,Musical;5.1;17
tt0814418;tvEpisode;CuestiÃ³n de confianza;CuestiÃ³n de confianza;0;2002;\N;\N;Comedy,Drama,Musical;5.9;8
tt0814419;tvEpisode;Desnudos;Desnudos;0;2002;\N;\N;Comedy,Drama,Musical;8.8;9
tt0814420;tvEpisode;DetrÃ¡s del telÃ³n;DetrÃ¡s del telÃ³n;0;2002;\N;\N;Comedy,Drama,Musical;7.0;515
tt0814421;tvEpisode;La caja de mÃºsica;La caja de mÃºsica;0;2002;\N;\N;Comedy,Drama,Musical;5.7;35
tt0814422;tvEpisode;Los comienzos son duros;Los comienzos son duros;0;2002;\N;\N;Comedy,Drama,Musical;7.3;7
tt0814423;tvEpisode;No lo va a entender;No lo va a entender;0;2002;\N;\N;Comedy,Drama,Musical;6.3;51
tt0814424;tvEpisode;No tires la toalla;No tires la toalla;0;2002;\N;\N;Comedy,Drama,Musical;5.1;42
tt0814425;tvEpisode;Quiero bailar;Quiero bailar;0;2002;\N;\N;Comedy,Drama,Musical;5.9;34
tt0814426;tvEpisode;Todo por nada;Todo por nada;0;2002;\N;\N;Comedy,Drama,Musical;3.6;469
tt0814801;tvMovie;Ã“pera Lohengrin;Ã“pera Lohengrin;0;2004;\N;107;Musical;8.1;16
tt0815677;tvMovie;Headlights and Tailpipes;Headlights and Tailpipes;0;2006;\N;60;Musical;4.9;16
tt0817239;tvSeries;CampeÃµes Nacionais;CampeÃµes Nacionais;0;2003;\N;75;Musical;7.4;137
tt0818484;movie;Day Is Done;Day Is Done;0;2006;\N;\N;Musical;3.3;6
tt0818517;short;The Return of the Muskrats;The Return of the Muskrats;0;2005;\N;30;Adventure,Comedy,Musical;7.7;202
tt0819101;tvMovie;Georg;Georg;0;2006;\N;143;Musical;5.1;410
tt0820365;tvEpisode;Episode #1.1;Episode #1.1;0;2006;\N;60;Comedy,Drama,Musical;8.0;6
tt0820952;short;Monstar;Monstar;0;2002;\N;10;Musical,Sci-Fi,Short;7.4;54
tt0821027;short;Tiny Explosions;Tiny Explosions;0;2006;\N;30;Drama,Musical,Short;7.8;10
tt0822040;short;Triggerfinger;Triggerfinger;0;2005;\N;10;Action,Comedy,Musical;7.4;8
tt0823416;video;El baile flamenco: Vol. 1 - BulerÃ­as y Tarantos;El baile flamenco: Vol. 1 - BulerÃ­as y Tarantos;0;2003;\N;7;Musical,Short;5.3;11
tt0823417;video;El baile flamenco: Vol. 10 - Tientos y Tanguillos;El baile flamenco: Vol. 10 - Tientos y Tanguillos;0;2003;\N;7;Musical,Short;5.6;10
tt0823418;video;El baile flamenco: Vol. 2 - Fandangos, Sevillanas, Boleras;El baile flamenco: Vol. 2 - Fandangos, Sevillanas, Boleras;0;2003;\N;7;Musical,Short;5.8;62
tt0823419;video;El baile flamenco: Vol. 3 - Farrucas y Tangos;El baile flamenco: Vol. 3 - Farrucas y Tangos;0;2003;\N;7;Musical,Short;3.1;18
tt0823420;video;El baile flamenco: Vol. 4 - GarrotÃ­n y Tangos de MÃ¡laga;El baile flamenco: Vol. 4 - GarrotÃ­n y Tangos de MÃ¡laga;0;2003;\N;7;Musical,Short;3.5;6
tt0823421;video;El baile flamenco: Vol. 5 - Guajiras, Rumbas y Peteneras;El baile flamenco: Vol. 5 - Guajiras, Rumbas y Peteneras;0;2003;\N;7;Musical,Short;5.7;15
tt0823422;video;El baile flamenco: Vol. 6 - Seguiriyas y Serranas;El baile flamenco: Vol. 6 - Seguiriyas y Serranas;0;2003;\N;7;Musical,Short;7.7;107
tt0823423;video;El baile flamenco: Vol. 7 - SoleÃ¡ por BulerÃ­as y Martinete;El baile flamenco: Vol. 7 - SoleÃ¡ por BulerÃ­as y Martinete;0;2003;\N;7;Musical,Short;5.3;15
tt0823424;video;El baile flamenco: Vol. 8 - SoleÃ¡ y CaÃ±as;El baile flamenco: Vol. 8 - SoleÃ¡ y CaÃ±as;0;2003;\N;7;Musical,Short;7.1;8
tt0823425;video;El baile flamenco: Vol. 9 - AlegrÃ­as, Caracoles y Colombianas;El baile flamenco: Vol. 9 - AlegrÃ­as, Caracoles y Colombianas;0;2003;\N;7;Musical,Short;6.4;1293
tt0824376;short;The Other Side of the Glass;The Other Side of the Glass;0;2006;\N;8;Musical,Short;8.0;15
tt0825072;tvEpisode;The Light in the Piazza;The Light in the Piazza;0;2006;\N;\N;Music,Musical;8.8;42
tt0825118;tvEpisode;Job for a Day/Perfect Match;Job for a Day/Perfect Match;0;2002;\N;24;Animation,Family,Musical;6.7;62
tt0825467;short;Annie Get Your Whale Boy;Annie Get Your Whale Boy;0;2004;\N;10;Comedy,Musical,Short;8.1;3032
tt0825684;tvMovie;Pique Dame;Pique Dame;0;2002;\N;179;Musical;8.0;10
tt0826060;video;El dÃºo de la africana;El dÃºo de la africana;0;2004;\N;106;Musical;6.4;5
tt0826068;movie;Formalin Man;Formalin Man;0;2004;\N;\N;Comedy,Horror,Musical;6.9;19
tt0826102;movie;MadrileÃ±a bonita;MadrileÃ±a bonita;0;2004;\N;100;Musical;9.1;142
tt0826177;movie;The Sax Life;The Sax Life;0;2005;\N;\N;Musical;8.2;152
tt0827727;movie;Mosquita muerta;Mosquita muerta;0;2007;\N;97;Musical;7.7;1200
tt0829198;movie;The Woven Stories of the Other;Huling balyan ng buhi;0;2006;\N;105;Drama,Musical;6.7;10
tt0829440;video;Jeff Wayne's Musical Version of 'The War of the Worlds';Jeff Wayne's Musical Version of 'The War of the Worlds';0;2006;\N;110;Musical,Sci-Fi;6.6;109
tt0829454;short;Game;Game;0;2006;\N;10;Musical,Short;4.6;29
tt0830199;movie;Romeo & Juliet: Sealed with a Kiss;Romeo & Juliet: Sealed with a Kiss;0;2005;\N;76;Animation,Family,Musical;8.0;10
tt0830832;movie;Que sea rock;Que sea rock;0;2006;\N;101;Documentary,Musical;7.7;29
tt0830934;tvMovie;Una nit d'Ã²pera;Una nit d'Ã²pera;0;2006;\N;135;Comedy,Musical;7.6;7
tt0831339;video;Shin kaguya shima densetsu;Shin kaguya shima densetsu;0;2004;\N;\N;Adventure,Fantasy,Musical;6.6;5
tt0833499;movie;Mashooka;Mashooka;0;2005;\N;107;Drama,Musical,Romance;8.2;66
tt0833593;short;Funk off;Funk off;0;2006;\N;\N;Comedy,Musical,Short;6.6;5
tt0833877;tvMovie;Broadway Under the Stars;Broadway Under the Stars;0;2006;\N;60;Musical;6.0;6
tt0833995;short;Stabat;Stabat;0;2005;\N;7;Musical,Short;6.9;78
tt0834548;tvSeries;Mitbachbechim;Mitbachbechim;0;2002;2003;18;Musical;6.9;21898
tt0837122;video;Liken: Esther and the King;Liken: Esther and the King;0;2006;\N;63;Family,History,Musical;3.7;195
tt0837705;tvEpisode;The Polka Dot Umbrella/One More Marshmallow;The Polka Dot Umbrella/One More Marshmallow;0;2001;\N;24;Animation,Family,Musical;6.9;796
tt0838187;tvEpisode;Le nozze di Figaro;Le nozze di Figaro;0;2006;\N;240;Musical;3.2;60
tt0838852;tvSeries;Gente nueva;Gente nueva;0;2006;\N;\N;Musical;8.6;8
tt0839824;video;Friendly Fire;Friendly Fire;0;2006;\N;52;Drama,Music,Musical;7.8;12
tt0839896;video;Madea Goes to Jail;Madea Goes to Jail;0;2006;\N;133;Comedy,Drama,Musical;7.2;5
tt0839945;short;Patterns 3;Patterns 3;0;2006;\N;18;Comedy,Musical,Short;6.4;5
tt0840040;video;Why Did I Get Married?;Why Did I Get Married?;0;2006;\N;131;Comedy,Drama,Musical;1.0;8
tt0842028;tvShort;Starz on the Set: Rent;Starz on the Set: Rent;0;2006;\N;15;Musical,Short;5.3;6
tt0842391;tvEpisode;Battle of the Shirleys;Battle of the Shirleys;0;2004;\N;\N;Documentary,Musical;8.2;12
tt0842876;tvShort;Solos de danza;Solos de danza;0;2004;\N;20;Musical,Short;5.8;20
tt0842891;tvMovie;Tonana;Tonana;0;2005;\N;56;Documentary,Musical;8.4;7
tt0843600;movie;Saan nagtatago si happiness?;Saan nagtatago si happiness?;0;2006;\N;83;Comedy,Drama,Musical;6.9;356
tt0843997;tvMovie;CMT: Class of 1975;CMT: Class of 1975;0;2005;\N;60;Documentary,Musical;6.5;10
tt0844019;short;A Perfect Life;A Perfect Life;0;2006;\N;10;Comedy,Musical,Short;8.0;23
tt0844119;tvEpisode;Episode #1.1;Episode #1.1;0;2006;\N;\N;Musical;6.6;5
tt0844445;tvMovie;Blaubart;Blaubart;0;2006;\N;130;Comedy,Musical;6.6;186
tt0844742;movie;Requiem from Java;Opera Jawa;0;2006;\N;120;Drama,Musical;9.8;36
tt0845535;movie;Shakalaka Boom Boom;Shakalaka Boom Boom;0;2007;\N;129;Drama,Musical,Romance;7.2;5
tt0845578;tvEpisode;Episode #1.1;Episode #1.1;0;2004;\N;\N;Drama,Musical,Romance;8.7;7
tt0847189;short;ParaÃ­so Fiscal;ParaÃ­so Fiscal;0;2006;\N;16;Comedy,Musical,Short;7.2;2156
tt0847746;tvMovie;Mar i cel;Mar i cel;0;2006;\N;\N;Musical;5.7;55
tt0848584;video;Exit Human;Exit Human;0;2004;\N;27;Musical,Sci-Fi,Short;7.9;96
tt0848616;tvSeries;Nuestras mejores canciones;Nuestras mejores canciones;0;2006;\N;\N;Musical;5.7;35
tt0848631;short;Heart;Heart;0;2006;\N;5;Musical,Short;7.2;77
tt0848638;movie;Sakkarakatti;Sakkarakatti;0;2008;\N;118;Comedy,Drama,Musical;7.1;8
tt0851183;short;Duel of the Arts;Duel of the Arts;0;2003;\N;5;Musical,Short;5.9;10
tt0853173;tvSeries;Irish Tenors & Friends;Irish Tenors & Friends;0;2006;\N;60;Musical;7.5;6
tt0854113;short;4 aÃ±os, 8 tequilas y 2 cartas despues;4 aÃ±os, 8 tequilas y 2 cartas despues;0;2005;\N;7;Musical,Short,Western;7.7;9
tt0857105;tvEpisode;Cosas que importan;Cosas que importan;0;2003;\N;\N;Comedy,Drama,Musical;7.3;10
tt0857300;movie;Anand;Anand;0;2004;\N;180;Comedy,Drama,Musical;6.6;66
tt0857319;tvMovie;Lady Macbeth of Mtsensk;Lady Macbeth of Mtsensk;0;2002;\N;187;Musical;9.1;20
tt0859619;video;Kidz Bop: Everyone's a Star!;Kidz Bop: Everyone's a Star!;0;2003;\N;\N;Musical,Short;7.5;79
tt0860430;short;Homesick Blues;Homesick Blues;0;2005;\N;15;Drama,Musical,Short;10.0;6
tt0860454;movie;MP3: Mera Pehla Pehla Pyaar;MP3: Mera Pehla Pehla Pyaar;0;2007;\N;118;Comedy,Drama,Musical;7.4;5
tt0860461;movie;A Melody Looking;A Melody Looking;0;2006;\N;78;Musical;5.8;11
tt0861179;tvEpisode;New York Philharmonic Opening Night Gala Concert;New York Philharmonic Opening Night Gala Concert;0;2006;\N;\N;Music,Musical;10.0;6
tt0861362;video;The Sorcerer;The Sorcerer;0;2005;\N;\N;Musical;10.0;5
tt0861773;video;Ghost in a Teeny Bikini;Ghost in a Teeny Bikini;0;2006;\N;84;Comedy,Horror,Musical;6.5;11
tt0862549;tvEpisode;La era no es lo que era;La era no es lo que era;0;2004;\N;\N;Comedy,Drama,Musical;6.8;299
tt0863046;tvSeries;Flight of the Conchords;Flight of the Conchords;0;2007;2009;28;Comedy,Music,Musical;6.7;7
tt0863061;tvMovie;Cinco de Mayo Festival;Cinco de Mayo Festival;0;2006;\N;\N;Musical;7.6;118
tt0863128;short;Laila;Laila;0;2006;\N;8;Musical,Romance,Short;6.6;7
tt0863835;tvEpisode;Episode dated 6 February 2001;Episode dated 6 February 2001;0;2001;\N;\N;Musical;6.6;10
tt0864555;tvEpisode;Dar la cara;Dar la cara;0;2003;\N;\N;Comedy,Drama,Musical;7.7;13
tt0864960;tvEpisode;Don Giovanni;Don Giovanni;0;2006;\N;191;Musical;7.5;274
tt0866880;tvEpisode;Episode #6.122;Episode #6.122;0;2004;\N;\N;Comedy,Game-Show,Musical;8.0;27
tt0871651;tvEpisode;Finale;Finale;0;2004;\N;\N;Documentary,Musical;7.0;23
tt0874294;tvSpecial;The Kennedy Center Honors: A Celebration of the Performing Arts;The Kennedy Center Honors: A Celebration of the Performing Arts;0;2006;\N;120;Musical;3.9;11
tt0874810;tvMiniSeries;Warped: Inside & Out;Warped: Inside & Out;0;2006;\N;\N;Musical;7.4;57
tt0875034;movie;Nine;Nine;0;2009;\N;118;Drama,Musical,Romance;4.4;22
tt0876437;movie;Deixa'm en Pau;Deixa'm en Pau;0;2006;\N;100;Documentary,History,Musical;5.9;127
tt0876450;video;Fallen Angel: A Rock Opera;Fallen Angel: A Rock Opera;0;2006;\N;110;Musical;6.7;7
tt0877621;movie;La France;La France;0;2007;\N;102;Drama,Musical,Romance;7.6;43
tt0878801;tvSeries;Viva Laughlin;Viva Laughlin;0;2007;\N;60;Comedy,Drama,Musical;6.6;13
tt0879248;short;Caffeine;Koffein;0;2006;\N;\N;Comedy,Musical,Short;6.5;43528
tt0879836;short;The Music of Regret;The Music of Regret;0;2006;\N;40;Musical,Short;5.8;11
tt0881327;video;Standing Ovations 2;Standing Ovations 2;0;2004;\N;130;Musical;6.3;74
tt0881937;short;Ett litet hjÃ¤rta;Ett litet hjÃ¤rta;0;2005;\N;3;Musical,Short;6.8;17
tt0881959;short;Vice Verses;Vice Verses;0;2005;\N;10;Musical,Short;7.5;6
tt0882741;movie;AIR: The Musical;AIR: The Musical;0;2010;\N;100;Comedy,Musical,Romance;7.9;108
tt0882785;movie;None But That!;Mafeesh gher keda;0;2006;\N;80;Musical;5.7;6
tt0883603;tvSeries;Canta por Mim;Canta por Mim;0;2006;\N;120;Musical;3.6;7
tt0884699;tvEpisode;Pilot;Pilot;0;2007;\N;60;Comedy,Drama,Musical;6.1;8
tt0884753;tvSeries;The Best of the Royal Variety;The Best of the Royal Variety;0;2006;\N;60;Comedy,Musical;8.3;6
tt0885071;video;Dagoll Dagom 30 anys;Dagoll Dagom 30 anys;0;2004;\N;\N;Documentary,Musical;8.3;76
tt0886513;short;Love Rules!;Love Rules!;0;2004;\N;40;Musical,Short;6.7;6
tt0886684;tvSpecial;Evangeline: The Musical in Concert;Evangeline: The Musical in Concert;0;2000;\N;190;Music,Musical;6.4;47
tt0887988;tvSeries;Nad lipom 35;Nad lipom 35;0;2006;\N;60;Comedy,Music,Musical;7.4;7
tt0888075;tvEpisode;Hitmakers;Hitmakers;0;2006;\N;\N;Music,Musical;6.0;6
tt0888280;tvSeries;The Naked Brothers Band;The Naked Brothers Band;0;2007;\N;23;Comedy,Family,Musical;7.1;18
tt0889172;short;Bombay Skies;Bombay Skies;0;2006;\N;21;Adventure,Drama,Musical;9.6;1105
tt0889266;tvEpisode;Episode #1.1;Episode #1.1;0;2006;\N;\N;Musical;6.2;10
tt0889267;tvEpisode;Episode #1.2;Episode #1.2;0;2006;\N;\N;Musical;6.5;11
tt0889268;tvEpisode;Episode #1.3;Episode #1.3;0;2006;\N;\N;Musical;6.4;11
tt0889493;tvEpisode;Episode #1.1;Episode #1.1;0;2006;\N;\N;Comedy,Music,Musical;5.8;79
tt0889494;tvEpisode;Episode #1.2;Episode #1.2;0;2006;\N;\N;Comedy,Music,Musical;5.6;82
tt0889495;tvEpisode;Episode #1.3;Episode #1.3;0;2006;\N;\N;Comedy,Music,Musical;8.3;119
tt0890220;tvEpisode;Episode #1.4;Episode #1.4;0;2006;\N;\N;Musical;6.9;11
tt0891496;movie;The Fox Family;Gumiho gajok;0;2006;\N;102;Comedy,Fantasy,Musical;8.1;445
tt0892302;video;The Ghosts of Ruddigore;The Ghosts of Ruddigore;0;2004;\N;\N;Musical;3.3;13
tt0892305;video;H.M.S. Pinafore;H.M.S. Pinafore;0;2005;\N;\N;Musical;3.5;972
tt0892306;video;H.M.S. Pinafore;H.M.S. Pinafore;0;2006;\N;90;Musical;6.5;6
tt0892325;video;The Mikado;The Mikado;0;2002;\N;\N;Musical;6.3;197
tt0892326;video;The Mikado;The Mikado;0;2004;\N;\N;Musical;5.7;91
tt0892742;short;Auto Erotica;Auto Erotica;0;2006;\N;4;Musical,Short;7.4;5
tt0893313;videoGame;Bratz: Forever Diamondz;Bratz: Forever Diamondz;0;2006;\N;\N;Family,Musical;9.3;45
tt0893668;tvEpisode;Speciality Acts;Speciality Acts;0;2006;\N;\N;Comedy,Musical;3.3;19
tt0893715;tvEpisode;Episode #1.5;Episode #1.5;0;2006;\N;\N;Musical;7.3;245
tt0895777;movie;Ã“ Pai, Ã“: Look at This;Ã“ PaÃ­, Ã“;0;2007;\N;96;Comedy,Musical;8.5;6
tt0896515;movie;56 Drops of Blood;56 csepp vÃ©r;0;2007;\N;90;Musical;9.5;8
tt0896562;video;The Pirates of Penzance;The Pirates of Penzance;0;2006;\N;\N;Musical;6.1;10
tt0896821;short;Jean, Paulo, Ã‰rik, Riton;Jean, Paulo, Ã‰rik, Riton;0;2006;\N;3;Animation,Musical,Short;9.1;9
tt0897249;movie;Cumbia callera;Cumbia callera;0;2007;\N;94;Crime,Drama,Musical;6.9;8
tt0898953;tvSeries;Twigger's Holiday;Twigger's Holiday;0;2004;\N;28;Comedy,Musical,Short;7.1;27
tt0899349;tvEpisode;The Entertainers;The Entertainers;0;2006;\N;\N;Comedy,Musical;6.4;1020
tt0899542;tvEpisode;Episode #1.6;Episode #1.6;0;2006;\N;\N;Musical;5.8;5970
tt0899706;tvEpisode;Episode #1.1;Episode #1.1;0;2005;\N;\N;Family,Fantasy,Musical;6.1;367
